Linio SKU;Name;PrimaryCategory;Model;BrowseNodes;Categories;Brand;SaleEndDate;SaleStartDate;SalePrice;Price;ParentSku;Quantity;ProductWarranty;PackageContent;Color;ProductId;ShortDescription;Description;EligibleFreeShipping;DeliveryTimeSupplier;WarehouseProcessingTime;PackageWidth;PackageLength;PackageHeight;PackageWeight;ProductMeasures;ProductWeight;TaxClass;SellerSku;Variation;CareLabel;ManufacturerTxt;MaterialFamily;MainMaterial;CreatedAt;UpdatedAt;Status
SO036EL1EPHJOLACL-6378394;Blu-Ray Sony BDP-S1500-Negro;20056;BDP-S1500;;;Sony;;;;49990.00;5379755;0;"1 a&ntilde;o";DVDs y Blu-Rays;;4905524994148;<ul><li>Formatos de reproducción: DVD/WMV</li><li>Peso: 1,4 kg</li><li>3D: No</li><li>Conexión WiFi: No</li><li>Control remoto incluido: Sí</li><li>Entrada Internet: Sí</li><li>Escalador: Full HD</li><li>Garantía del proveedor: 12 meses</li><li>Entradas USB: 1</li><li>Conexión Bluetooth: No</li><li>Modelo: BDP-S1500</li><li>Tipo: Blu Rays</li><li>Medidas del reproductor: 39 x 23 x 19,4 cm</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Sony</li><li>Modelo: BDP-S1500</li><li>Entrada HDMI: 1</li><li>Conexi&oacute;n WiFi: No</li><li>Escalador: Full HD</li><li>Tipo: Blue-Ray</li><li>Conexi&oacute;n Bluetooth: No</li><li>3D: No</li><li>Smart: S&iacute;</li><li>Color: Negro</li><li>Formatos de reproducci&oacute;n: DVD</li><li>Entrada USB: 1</li><li>Lector SD/Micro SD: No</li><li>Entrada Ethernet: S&iacute;</li><li>Zona: 4(DVD) A(Blu-Ray)</li><li>Control remoto incluido: S&iacute;</li><li>Medidas del reproductor: 39 mm x 230 mm x 194 mm</li><li>Peso total: 1,4 kg</li><li>Accesorios incluidos: Control remoto, garant&iacute;a, manual, pilas, cable HDMI</li><li>Garant&iacute;a del proveedor: 1 a&ntilde;o</li></ul>";;2;;33;20;13;1.3;;;IVA 19%;5379755;…;;;;;2019-02-13 17:49:41;2019-10-15 09:46:21;inactive
DI192EL06TVW2LACL-6412140;Zootopia Película;20056;;;;Disney;;;;5990.00;5096349;0;;;;2005096349000;;1234567890;;2;;44;41;54;4;;;IVA 19%;5096349;…;;;;;2019-02-13 17:49:41;2019-10-15 09:20:23;inactive
VG292EL0CS7XULACL-6412141;Álbum 24 x 32 cm Pergamino Hoja;20056;;;;VGO;;;;12990.00;5924413;0;;;;2005924413002;;1234567890;;2;;10;20;30;0.5;;;IVA 19%;5924413;…;;;;;2019-02-13 17:49:41;2019-10-15 08:53:46;inactive
TH390EL0IQJZMLACL-6412142;Equipaje Mano 40 lt;20056;;;;Thule;;;;124390.00;6036584;0;;;;2006036584000;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;6036584;…;;;;;2019-02-13 17:49:41;2019-10-15 09:39:06;inactive
AP054EL0OOW1ELACL-6412143;Cable Lightning a USB-C 1 m;20056;;;;Apple;;;;24990.00;5533634;0;;;;888462314572;;1234567890;;2;;28;10;40;0.13;;;IVA 19%;5533634;…;;;;;2019-02-13 17:49:41;2019-10-15 08:47:47;inactive
GE657EL0UN836LACL-6412144;Fuente de Poder para Notebook HP;20056;;;;GENERIC;;;;7990.00;5437983;0;;;;5060442175105;;1234567890;;2;;25;33;50;0.05;;;IVA 19%;5437983;…;;;;;2019-02-13 17:49:41;2019-10-15 09:02:22;inactive
PE132EL10LK4YLACL-6412145;Amplificador de Bajo Cabezal;20056;;;;PEAVEY;;;;249990.00;5587361;0;;;;143676015104;;1234567890;;2;;40;30;60;8;;;IVA 19%;5587361;…;;;;;2019-02-13 17:49:41;2019-10-15 08:47:17;inactive
BO985EL16JW6QLACL-6412146;Parlantes SoundTouch SA-5;20056;;;;Bose;;;;479990.00;6423095;0;;;;17817699204;;1234567890;;2;;40;30;60;8;;;IVA 19%;6423095;…;;;;;2019-02-13 17:49:41;2019-10-15 08:34:00;inactive
YA973EL1CI88ILACL-6412147;Flauta Dulce Soprano Dig Barroca Rosado;20056;;;;Yamaha;;;;8990.00;5546893;0;;;;2005546893008;;<ul><li>Modelo:YRS-20BP</li><li>Tipo:Flautas</li><li>Material:ABS</li><li>Color:Rosado</li></ul>;;2;;40;30;60;0.75;;;IVA 19%;5546893;...;;;;;2019-02-13 17:49:41;2019-10-15 08:50:33;inactive
XO640EL1IGKAALACL-6412148;Morral de Cuero;20056;;;;Xona Diseno;;;;70990.00;5865044;0;;;;2005865044006;<ul><li>Modelo:Graso</li><li>Tipo:Mochila de viaje</li><li>Alto:35 cm</li><li>Ancho:8 cm</li><li>Profundidad:29 cm</li></ul>;<ul><li>Modelo:Graso</li><li>Tipo:Mochila de viaje</li><li>Alto:35 cm</li><li>Ancho:8 cm</li><li>Profundidad:29 cm</li></ul>;;2;;10;20;30;0.4;;;IVA 19%;5865044;...;;;;;2019-02-13 17:49:41;2019-10-15 08:35:20;inactive
EP246EL1KYJHELACL-6390242;Impresora Epson Ecotank L120-Color;20056;4227307;;;Epson;2019-12-31 00:00:00;2018-10-26 00:00:00;79990.00;96990.00;4227307;0;12 meses;IMPRESORA BASICA;;10343910201;<ul> <li>Impresora a color.</li> <li>Sistema de tanque de tinta económico.</li> <li>Velocidad de impresión: 8,5 ISO ppm.</li> <li>Resolución impresión: hasta 720dpi.</li> <li>Excelente calidad.</li> </ul>;<h2>CARACTERÍSTICAS DEL PRODUCTO</h2><ul><li>Tipo: Impresora</li><li>Tipo de impresión: Inyección de tinta</li><li>Marca: Epson</li><li>Modelo: L120</li><li>Impresión a Color</li><li>Conectividad: USB</li><li>Velocidad Impresión By N: 8,5 ppm (Iso)</li><li>Velocidad Impresión color: 4,5 pp, (Iso)</li><li>Capacidad (n° hojas): 50 hojas</li><li>Peso: 2.4 kg</li><li>SO Compatible: Windows 7, 8, XP</li><li>Garantía: 1 año</li></ul><h4>Dimensiones</h4><ul><li>Ancho: 46, 1 cm</li><li>Largo: 21,5 cm</li></ul>;;2;;11.5;17.5;30;5;;;IVA 19%;4227307;…;;;;;2019-02-13 17:49:41;2019-10-15 08:45:24;inactive
AC428EL142GYSLACL-6381778;"All in One Acer Intel Core i3 4GB 1TB 21""-Blanco";20056;C22-860-CR11;;;Acer;2018-10-02 00:00:00;2018-10-01 00:00:00;399990.00;999999.00;6444622;0;"1 a&ntilde;o";All in One;Blanco;4713883670524;"<ul><li>Procesador: Intel Core i3 7130U</li><li>Memoria RAM: 4GB</li><li>Tipo de pantalla: LED</li><li>Resoluci&oacute;n de la pantalla: Full HD</li><li>Modelo tarjeta de video: Intel® HD Graphics 620</li><li>Entradas HDMI, USB</li><li>Conexi&oacute;n Blu</li></ul>";"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Acer</li><li>Modelo: C22-860-CR11</li><li>Procesador: Intel Core i3</li><li>Generaci&oacute;n del procesador: 7</li></ul>";;2;;33;13;20;4.7;;;IVA 19%;6444622;…;;;;;2019-02-13 17:49:41;2019-10-15 09:02:55;inactive
HP034EL1KNTLGLACL-6378395;Notebook HP Gamer Intel Core i5 1TB RAM-8GB TV 2GB 15.6'';20056;15-CX0003LA;;;HP;2018-10-02 00:00:00;2018-10-01 00:00:00;629990.00;729990.00;6529810;0;3 meses;Computadores;Negro;192545506717;"<ul><li>Procesador: Intel Core i5</li><li>Modelo del procesador: i5-8300H</li><li>Memoria RAM: 8GB</li><li>RAM expandible: Hasta 32GB</li><li>Tarjeta de video: S&iacute;</li><li>Capacidad de la tarjeta de video: 2GB</li><li>Tipo de pantalla: WLED</li><li></li></ul>";"<img src=""http://falabella.scene7.com/is/image/Falabella/6529810_img1?wid=1160"" alt=""HP Pavilion Gaming Laptop 15-CX0003LA Sube al pr&oacute;ximo nivel"" /><h3 class=""fb-cpy-bold"">Sube al pr&oacute;ximo nivel</h3> <p>La nueva HP Pavili</p>";;2;;80;60;100;4.7;;;IVA 19%;6529810;…;;;;;2019-02-13 17:49:41;2019-10-15 09:24:06;inactive
NO056EL1A0T0KLACL-6381779;Smartphone Nokia 5 Black Movistar;20056;5906413;;;Nokia;;;;139990.00;5999029;0;3 meses;Smartphone;;7809610822902;<ul><li>Tamaño de la pantalla: 5.2 pulgadas</li> <li>Tipo de pantalla: LCD</li> <li>Sistema operativo: Android</li> <li>Lector de huella: Sí</li> <li>GPS integrado: Sí</li> <li>Conexión Bluetooth: Sí</li> <li>Resistente al agua: No</li> <li>Conectividad:</li></ul>;"<p><strong>Smartphone Nokia 5 Black Movistar</strong></p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&iacute;a. Uno de ellos</p>";;2;;11.5;30;17.5;0.2;;;IVA 19%;5999029;…;;;;;2019-02-13 17:49:41;2019-10-15 08:29:45;inactive
MI027EL01GZG2LACL-6412149;Bocina All In One Microlab;20056;7677;;;Microlab;;;;999999.00;6224240;0;3 meses;Amplificadores, networks y subwoofers;;6927900076772;<ul><li>Tipo: Parlantes</li><li>Profundidad: 34,2 cm</li><li>Peso: 9,8 kg</li><li>Potencia: 4000W</li><li>Alarma: No</li><li>Conexión NFC: No</li><li>Control remoto incluido: Sí</li><li>Entradas para micrófono: Sí</li><li>Formato de reproducción: MP3/WMA/WAV</li><li>Incluye accesorios: Micrófono + Control Remoto + Manual + Cable Aux</li><li>Garantía del proveedor: 6 meses</li><li>Duración aproximada de la batería: 3 horas</li><li>Conexión Bluetooth: Sí</li><li>Conexión WiFi: No</li><li>Fuente de energía: Baterías</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Microlab</li><li>Modelo: 7677</li><li>Tipo: Hogar</li><li>Conexi&oacute;n Bluetooth</li><li>Entrada auxiliar de 3,5 mm</li><li>Formato de reproducci&oacute;n: MP3+WMA+WAV</li><li>Potencia: 4000W</li><li>Potencia RMS: 120W RMS</li><li>Sintonizador AM/FM</li><li>Entrada USB</li><li>Control remoto incluido</li><li>Entrada para micr&oacute;fono</li><li>Duraci&oacute;n de la bater&iacute;a: 3 hrs</li><li>Fuente de energ&iacute;a: Bater&iacute;a</li><li>Color: Negro</li><li>Peso: 9,8 kg</li>Dimensiones<li>Alto: 67,5 cm</li><li>Ancho: 42 cm</li><li>Profundidad: 34,2 cm</li>Informaci&oacute;n Adicional<li>Accesorios incluidos: Micr&oacute;fono + Control Remoto + Manual + Cable Aux </li>Garant&iacute;a<li>6 meses</li></ul>";;2;;130;200;100;11;;;IVA 19%;6224240;…;;;;;2019-02-13 17:49:41;2019-10-15 09:36:53;inactive
GE657EL07FBHULACL-6412150;Metalófono 22 Notas Case Madera;20056;;;;GENERIC;;;;15990.00;5896531;0;;;;9780247830073;;1234567890;;2;;60;95;30;4;;;IVA 19%;5896531;…;;;;;2019-02-13 17:49:41;2019-10-15 09:34:16;inactive
SO036EL0DDNJMLACL-6412151;Montura por succión;20056;;;;Sony;;;;29990.00;4499777;0;;;;4905524941883;;1234567890;;2;;20;30;40;1.95;;;IVA 19%;4499777;…;;;;;2019-02-13 17:49:41;2019-10-15 08:46:26;inactive
GE657EL0JBZLELACL-6412152;Audio Micrófono Condens C USB+Soporte;20056;;;;GENERIC;;;;69990.00;5671250;0;;;;8717748265043;;1234567890;;2;;20;20;40;2;;;IVA 19%;5671250;…;;;;;2019-02-13 17:49:41;2019-10-15 09:36:37;inactive
GE657EL0PABN6LACL-6412153;Kit Mini Parlante + Soporte Celular + Cable USB;20056;;;;GENERIC;;;;2990.00;6217915;0;;;;1201201800041;;1234567890;;2;;40;30;60;0.55;;;IVA 19%;6217915;…;;;;;2019-02-13 17:49:41;2019-10-15 08:50:52;inactive
KI045EL0V8NOYLACL-6412154;Tarjeta Micro SD Class 10 16GB;20056;;;;Kingston;;;;7990.00;4270815;0;;;;2004270815003;;1234567890;;2;;25;33;50;0.1;;;IVA 19%;4270815;…;;;;;2019-02-13 17:49:41;2019-10-15 09:11:10;inactive
PI096EL116ZQQLACL-6412155;Tornamesa PL-30;20056;;;;Pioneer;;;;189990.00;6872169;0;;;;4988028275487;;1234567890;;2;;54;40;44;5;;;IVA 19%;6872169;…;;;;;2019-02-13 17:49:41;2019-10-15 08:57:57;inactive
WA695EL175BSILACL-6412156;Vinilo The Doors Strange Days;20056;;;;WARNER;;;;24990.00;5039682;0;;;;81227956035;;1234567890;;2;;40;30;60;0.75;;;IVA 19%;5039682;…;;;;;2019-02-13 17:49:41;2019-10-15 09:48:37;inactive
YA973EL022F1ULACL-6412157;Flauta Dulce Soprano Dig Alemana Blanco;20056;;;;Yamaha;;;;6990.00;5546894;0;;;;2005546894005;;<ul><li>Modelo:YRS-23</li><li>Tipo:Flautas</li><li>Material:ABS</li><li>Color:Blanco</li></ul>;;2;;40;30;60;0.75;;;IVA 19%;5546894;...;;;;;2019-02-13 17:49:41;2019-10-15 08:32:17;inactive
MA637EL1D3NUALACL-6412158;Mouse Gamer Thunder Devil;20056;;;;Marvo;;;;5990.00;5898545;0;;;;6932391900154;<ul><li>Modelo:M306</li><li>Tipo:Mouses</li><li>Compatibilidad:Windows</li><li>Inalámbrico:No</li><li>Garantía del proveedor:4 meses</li></ul>;<ul><li>Modelo:M306</li><li>Tipo:Mouses</li><li>Compatibilidad:Windows</li><li>Inalámbrico:No</li><li>Garantía del proveedor:4 meses</li></ul>;;2;;10;20;30;0.8;;;IVA 19%;5898545;...;;;;;2019-02-13 17:49:41;2019-10-15 09:21:13;inactive
CA134EL1FZ52CLACL-6381780;Impresora Multifuncional Canon G4110-Color;20056;6713826;;;Canon;2019-12-31 00:00:00;2018-10-26 00:00:00;119990.00;139990.00;6713826;0;12 meses;MULTIFUNCIONALES;;13803292541;<ul> <li>Impresora multifuncional.</li> <li>Inyección de tinta.</li> <li>Velocidad de impresión: 8.8ipm-5.0ipm/24Seg.</li> <li>Resolución impresión: 4800dpi.</li> <li>Resolución escáner: 600x1200dp.</li> <li>Conectividad: WI-FI. USB.</li> </ul>;"<img src=""src"" alt=""image"" /> <h3>PIXMA G4110</h3> <p>Impresora Inalámbrica Multifuncional para la Oficina</p> <img src=""src"" alt=""image"" /> <h3></h3> <p>Maximice la productividad y reduzca los costos imprimiendo con una excepcional capacidad de tinta de hasta 6,000 páginas en negro y 7,000 en color.</p> <h3></h3> <p>Para ahorrar tiempo de manera conveniente, los tanques de tinta recargables integrados permiten a los usuarios verifi car fácilmente los niveles de tintas y recargarlos cuando sea necesario.</p> <img src=""src"" alt=""image"" />";;2;;18.4;7.3;7.4;5;;;IVA 19%;6713826;…;;;;;2019-02-13 17:49:41;2019-10-15 08:29:54;inactive
NI053EL1LXH44LACL-6381781;Consola 3DS Nintendo XL Retro-Negro;20056;3DS XL Retro;;;Nintendo;;;;199990.00;6095561;0;3 meses;Consolas;Negro;45496782320;<ul><li>Incluye: Nintendo #DS Cámara</li><li>Tipo: Consolas</li><li>Conectividad: WiFi</li><li>Entradas USB: Sin entradas</li><li>Entradas HDMI: No</li><li>Modelo: 3DS XL Retro</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Nintendo</li><li>Modelo: 3DS XL Retro</li><li>Tipo: Nintendo 3DS</li><li>Color: Gris</li><li>Conectividad</li><li>Incluye: Controles incorporados en la consola</li>Garant&iacute;a<li>1 a&ntilde;o</li></ul>";;2;;33;13;20;3.5;;;IVA 19%;6095561;…;;;;;2019-02-13 17:49:41;2019-10-15 09:33:21;inactive
AN832EL03O8R8LACL-6378396;Batería Externa Powercore 13000;20056;Powercore 1300;;;Anker;;;;9999999.00;6070496;0;12 meses;Batería Externa Powercore 13000;;848061038941;<ul><li>Modelo:Powercore 1300</li><li>Tipo:Cargadores inalámbricos</li><li>Conexión:Portable</li><li>Garantía del proveedor:12 meses</li></ul>;<ul><li>Modelo:Powercore 1300</li><li>Tipo:Cargadores inalámbricos</li><li>Conexión:Portable</li><li>Garantía del proveedor:12 meses</li></ul>;;2;;15;15;15;0.3;15x15x15;0.3;IVA 19%;6070496;…;;;;;2019-02-13 17:49:41;2019-10-15 09:48:29;inactive
NO056EL04XW9WLACL-6381782;Smartphone Nokia 6 32GB Negro Entel;20056;6002768;;;Nokia;;;;199990.00;6002768;0;3 meses;Smartphone;;7809596510008;<ul><li>Tamaño de la pantalla: 5.5 pulgadas</li> <li>Tipo de pantalla: 3D Touch</li> <li>Procesador: Octa Core 1</li> <li>Sistema operativo: Android</li> <li>Lector de huella: No</li> <li>GPS integrado: Sí</li> <li>Conexión Bluetooth: Sí</li> <li>Resisten</li></ul>;"<p><strong>Smartphone Nokia 6 32GB Negro Entel</strong></p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&iacute;a. Uno de ell</p>";;2;;11.5;30;17.5;0.2;;;IVA 19%;6002768;…;;;;;2019-02-13 17:49:41;2019-10-15 09:00:26;inactive
MO716EL1J1ZW2LACL-6412159;Bocina Monito Audio-Negro;20056;BRONZE 1;;;Monitor Audio;;;;249990.00;4777203;0;3 meses;Parlantes Hi-Fi;;5060028974061;<ul><li>Modelo: BRONZE 1</li><li>Peso: 5,3 kg</li><li>Respuesta de frecuencia: 42Hz-30KHz</li><li>Potencia: 30-100W</li><li>Impedancia: 8 Ohm</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Modelo: BRONZE 1</li><li>Tipo: parlantes</li><li>Configuraci&oacute;n: 2 v&iacute;as</li><li>Respuesta en Frecuencia: 42 Hz - 30 KHz</li><li>Sensibilidad (1W@1m): 90dB</li><li>Impedancia Nominal (ohmios): 8</li><li>Nivel de Presi&oacute;n Sonora M&aacute;ximo (dBA): 110</li><li>Potencia M&aacute;xima Admisible (W RMS): 100</li><li>Potencia del Amplificador Asociado (W): 30-100</li><li>Configuraci&oacute;n de Graves: Bass reflex - Puerto HiVe II</li></ul>";;2;;33;20;13;6;;;IVA 19%;4777203;…;;;;;2019-02-13 17:49:41;2019-10-15 08:45:32;inactive
GO002EL080R3MLACL-6412160;Accesorios Grab Bag;20056;;;;GoPro;;;;15990.00;3496395;0;;;;185323000309;;1234567890;;2;;54;40;44;11;;;IVA 19%;3496395;…;;;;;2019-02-13 17:49:41;2019-10-15 08:49:29;inactive
MI027EL0DZ35ELACL-6412161;Audífono Bt Sport Ear Air Clip Blanco 7071;20056;;;;Microlab;;;;14990.00;5303484;0;;;;6927900070718;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;5303484;…;;;;;2019-02-13 17:49:41;2019-10-15 09:16:57;inactive
GE657EL0PVR8YLACL-6412162;Audífono/Parlante;20056;;;;GENERIC;;;;16990.00;6505406;0;;;;2805201800026;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;6505406;…;;;;;2019-02-13 17:49:41;2019-10-15 09:12:18;inactive
HE561EL0JXF76LACL-6412163;Mochila Pronet Moch;20056;;;;Head;;;;29990.00;4438593;0;;;;7800112083846;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;4438593;…;;;;;2019-02-13 17:49:41;2019-10-15 09:13:22;inactive
BE873EL0VU3AQLACL-6412164;Micrófono De Estudio C-2;20056;;;;Behringer;;;;72900.00;6036409;0;;;;2006036409006;;1234567890;;2;;40;30;60;0.75;;;IVA 19%;6036409;…;;;;;2019-02-13 17:49:41;2019-10-15 09:46:47;inactive
V7979EL11SFCILACL-6412165;Tarjeta Micro SDHC 32GB;20056;;;;V7;;;;12990.00;5907783;0;;;;662919048940;;1234567890;;2;;25;33;50;0.1;;;IVA 19%;5907783;…;;;;;2019-02-13 17:49:41;2019-10-15 09:20:43;inactive
EP554EL17QREALACL-6412166;Bolso para Platillos;20056;;;;EPIC;;;;24990.00;6639244;0;;;;6902142581369;;1234567890;;2;;60;95;30;4;;;IVA 19%;6639244;…;;;;;2019-02-13 17:49:41;2019-10-15 09:17:00;inactive
BA726EL1DP3G2LACL-6412167;Saxo Alto 6430L GD;20056;;;;Baldassare;;;;299990.00;5546905;0;;;;2005546905008;;<ul><li>Modelo:6430L GD</li><li>Tipo:Saxofón</li><li>Material:Latón</li><li>Color:Dorado</li></ul>;;2;;40;30;60;0.75;;;IVA 19%;5546905;...;;;;;2019-02-13 17:49:41;2019-10-15 08:55:05;inactive
MA637EL1JNFHULACL-6412168;Mouse + Mousepad Gamer;20056;;;;Marvo;;;;9990.00;5898546;0;;;;6932391905401;<ul><li>Modelo:M309+G1</li><li>Tipo:Set</li><li>Compatibilidad:Windows</li><li>Inalámbrico:No</li><li>Garantía del proveedor:4 meses</li></ul>;<ul><li>Modelo:M309+G1</li><li>Tipo:Set</li><li>Compatibilidad:Windows</li><li>Inalámbrico:No</li><li>Garantía del proveedor:4 meses</li></ul>;;2;;10;20;30;0.8;;;IVA 19%;5898546;...;;;;;2019-02-13 17:49:41;2019-10-15 08:39:46;inactive
EP246EL09MKT0LACL-6378397;Impresora Multifuncional Epson L4150-Color;20056;6429526;;;Epson;2018-10-02 00:00:00;2018-10-01 00:00:00;119990.00;129990.00;6429526;0;3 meses;MULTIFUNCIONALES;;10343939325;<ul> <li>Impresora multifuncional.</li> <li>Inyección de tinta.</li> <li>Velocidad de impresión: 33ppm en negro.</li> <li>Resolución impresión: hasta 5760 dpi.</li> <li>Excelente calidad.</li> </ul>;"<img src=""src"" alt=""image"" /> <h3>Epson Impresora EcoTank L4150</h3> <p>¿Y tú, todavía sufres por el costo de imprimir con cartuchos?</p> <h3>Epson Impresora EcoTank L4150</h3> <p>Cambia tu vida con las nuevas impresoras Epson EcoTank y libérate de los cartuchos y de los altos costos de impresión.</p> <img src=""src"" alt=""image"" /> <img src=""src"" alt=""image"" /> <h3>Epson Impresora EcoTank L4150</h3> <p>Con su sistema original de tanques de tintas que rellenas con botellas, imprime MILES de páginas con una sola carga. Además, cuentan con WiFi para imprimir inalámbricamente.</p>";;2;;11.5;17.5;30;5;;;IVA 19%;6429526;…;;;;;2019-02-13 17:49:41;2019-10-15 08:52:10;inactive
LG051EL0AW8BOLACL-6381783;Smartphone LG 64GB ThinQ G7-Rosado;20056;ThinQ G7;;;LG;;;;169990.00;6587874;0;5días en Linio;;;8806087034776;<ul> <li>Tamaño de la pantalla:6.1 pulgadas</li> <li>Cámara posterior:16MP Dual</li> <li>Cámara frontal:8MP Wide</li> <li>Memoria interna:64GB</li> <li>Núcleos del procesador:Octa Core</li> <li>Marca y modelo del procesador:Snapdragon 845</li> <li>Velocidad del procesador:2.8GHz</li> <li>Memoria RAM:4GB</li> <li>Memoria expandible:Hasta 256GB</li> <li>Memoria externa incluida:No</li> <li>Tipo de pantalla:IPS</li> <li>Sistema operativo:Android</li> <li>Lector de huella:Sí</li> <li>GPS integrado:Sí</li> <li>Conexión Bluetooth:Sí</li> <li>Resistente al agua:Sí</li> <li>Conectividad:WiFi/ 3G/ 4G/ NFC</li> <li>Dual SIM:No</li> <li>Compañía:Liberado</li> <li>Modelo:LG G7 BLACK</li> <li>Tipo:Smartphones</li> <li>Alto:153mm</li> <li>Ancho:71mm</li> <li>Profundidad:0,7 cm</li> <li>Peso:162g</li> <li>Garantía del proveedor:12 meses</li> </ul>;"<h2 style=""text-align: center;"">Smartphone LG ThinQ G7 64GB-Rosado</h2><p style=""text-align: justify;"">La tecnología es un fenómeno que nos ayuda a crear, comunicarnos y nos facilita la vida. Hoy en día nos vemos envueltos en una nueva etapa para la humanidad con todos esos constantes cambios y adaptaciones, como son las tecnologías de la información y comunicación que han llegado a la vida del ser humano, y hoy por hoy dependemos mucho de ella. Es por esto que al momento de usar la tecnología debemos usar lo que esté más avanzado y nos ofrezca los mayores beneficios al momento de comunicarnos.</p><p style=""text-align: justify;"">El <strong>LG G7 ThinQ</strong> es el sucesor del LG G6, que llega con una pantalla de 6.1 pulgadas a 1440 x 3120 pixels de resoluci&oacute;n. El G7 ThinQ est&aacute; potenciado por un procesador Snapdragon 845 octa-core con 4GB de RAM y 64GB de almacenamiento, o bien 6GB de RAM y 128GB de almacenamiento en su versi&oacute;n LG G7+ ThinQ. La c&aacute;mara dual retorna en el LG G7 con dos sensores de <strong>16 MP</strong> y apertura f/1.9 y f/1.6, y conserva la bater&iacute;a de de 3000 mAh, la resistencia militar y al agua, corriendo Android 8.0 Oreo. El G7 ThinQ adem&aacute;s incorpora una tecla dedicada para <strong>Google Assistant.</strong></p> <p style=""text-align: justify;""><strong>Android 8.0</strong> es el sistema operativo del LG G7 ThinQ , que en cuanto a dimensiones tiene un perfil de 7.9 mm y un peso de 162 g . Entre las caracter&iacute;sticas del LG G7 ThinQ se destaca una pantalla de 6.1"" con una resoluci&oacute;n de 1440 x 3120 pixels. Android 8.0 es el sistema operativo del LG G7 ThinQ , que en cuanto a dimensiones tiene un perfil de 7.9 mm y un peso de 162 g . Entre las caracter&iacute;sticas del LG G7 ThinQ se destaca una pantalla de 6.1"" con una resoluci&oacute;n de 1440 x 3120 pixels. Dentro del G7 ThinQ de LG encontramos un procesador Snapdragon 845 2.7GHz, acompa&ntilde;ado de 4GB/6GB de memoria RAM. Adem&aacute;s, cuenta con 64GB/128GB de almacenamiento y la memoria interna puede ser ampliada v&iacute;a microSD . La c&aacute;mara trasera es de resoluci&oacute;n Dual, 16MP+16MP con captura de video , y la energ&iacute;a es provista por una bater&iacute;a de 3000 mAh. El G7 ThinQ tambi&eacute;n tiene <strong>Radio FM.</strong></p><h3 style=""text-align: center;"">Una Marca Reconocida Mundialmente</h3><p style=""text-align: justify;"">LG es una de las marcas de electrónica de mayor alcance mundial que se ha caracterizado en todo momento por crear productos de gran calidad verificada por muchos. La variedad de productos electrónicos que te ofrece la marca LG, te da la oportunidad de escoger el que mejor se adapte a tus necesidades y así ayudarte a realizar las diferentes tareas cotidianas. Disfruta de la versatilidad y de los innovadores diseños que la marca LG trae para ti.</p>";;2;;25;33;50;0.23;;;IVA 19%;6587874;…;;;;;2019-02-13 17:49:41;2019-10-15 08:51:22;inactive
